Valeur fonciere,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Cadastre,Prix m2
225500.0,Appartement,72.0,3,0.0,1 160 AI,3131.9444444444443
267207.0,Appartement,78.0,3,0.0,1 173 AD,3425.730769230769
592487.0,Maison,160.0,6,0.0,1 173 AP,3703.04375
151164.0,Appartement,68.0,3,0.0,1 265 AI,2223.0
245550.0,Maison,134.0,6,675.0,1 224 A,1832.4626865671642
182300.0,Maison,132.0,5,130.0,1 411 B,1381.060606060606
375000.0,Appartement,68.0,3,0.0,1 173 E,5514.705882352941
713060.0,Maison,95.0,4,1000.0,1 419 BN,7505.894736842105
590750.0,Maison,140.0,5,901.0,1 153 AS,4219.642857142857
251650.0,Maison,116.0,6,900.0,1 81 ZB,2169.396551724138
399000.0,Maison,80.0,4,87.0,1 354 AD,4987.5
150000.0,Maison,128.0,4,247.0,1 155 D,1171.875
386082.0,Appartement,90.0,4,0.0,1 354 AY,4289.8
134000.0,Appartement,46.0,2,0.0,1 202 AC,2913.0434782608695
120000.0,Appartement,54.0,2,0.0,1 39 B,2222.222222222222
74850.0,Appartement,34.0,2,0.0,1 138 AK,2201.470588235294
165850.0,Maison,105.0,4,707.0,1 64 E,1579.5238095238096
500070.0,Maison,104.0,5,269.0,1 313 AB,4808.365384615385
160750.0,Maison,70.0,2,195.0,1 4 BM,2296.4285714285716
2300000.0,Maison,186.0,8,1072.0,1 354 BE,12365.591397849463
580450.0,Appartement,166.0,5,0.0,1 354 BD,3496.6867469879517
54085.0,Appartement,34.0,2,0.0,1 187 F,1590.735294117647
391000.0,Appartement,101.0,4,0.0,1 158 C,3871.2871287128714
814850.0,Maison,229.0,6,1383.0,1 173 AY,3558.296943231441
550000.0,Appartement,152.0,6,0.0,1 71 AT,3618.4210526315787
769350.0,Appartement,146.0,6,0.0,1 143 AN,5269.520547945205
211160.0,Appartement,65.0,2,0.0,1 173 AB,3248.6153846153848
225300.0,Maison,102.0,5,282.0,1 4 AH,2208.823529411765
105500.0,Appartement,56.0,2,0.0,1 210 D,1883.9285714285713
316000.0,Appartement,98.0,4,0.0,1 34 AK,3224.4897959183672
152900.0,Appartement,63.0,3,0.0,1 34 A,2426.9841269841268
65000.0,Maison,138.0,6,273.0,1 9 C,471.0144927536232
352300.0,Appartement,88.0,3,0.0,1 399 AD,4003.409090909091
490000.0,Appartement,21.0,1,199.0,1 143 AK,23333.333333333332
661649.8,Maison,128.0,5,227.0,1 143 H,5169.1390625
320718.0,Appartement,107.0,5,0.0,1 354 AX,2997.3644859813085
64000.0,Maison,48.0,3,778.0,1 228 ZC,1333.3333333333333
47500.0,Maison,50.0,1,79.0,1 303 AB,950.0
209028.0,Maison,102.0,5,721.0,1 202 AB,2049.294117647059
703230.0,Maison,145.0,5,180.0,1 143 AL,4849.862068965517
587000.0,Maison,153.0,6,887.0,1 281 AD,3836.6013071895427
298000.0,Appartement,75.0,3,0.0,1 281 AP,3973.3333333333335
128460.0,Appartement,51.0,2,0.0,1 4 BD,2518.823529411765
